Sterilisator,counter: 00002
Sterilisator,model: ST01-PL
Sterilisator,serial: 2017-0023
Sterilisator,firmware: 16.5
Sterilisator,start time: 27-03-17 08:47:08
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
10,839,-0.86,118.1,118.1
10,840,-0.87,118.0,118.0
10,841,-0.87,118.0,118.0
10,842,-0.87,118.0,118.0
10,843,-0.87,117.9,117.9
10,844,-0.87,117.9,117.9
10,845,-0.87,117.9,117.9
10,846,-0.87,117.9,117.9
10,847,-0.87,117.8,117.8
10,848,-0.87,117.8,117.8
10,849,-0.87,117.8,117.8
10,850,-0.87,117.7,117.7
10,851,-0.87,117.7,117.7
10,852,-0.87,117.7,117.7
10,853,-0.87,117.6,117.6
10,854,-0.87,117.6,117.6
10,855,-0.87,117.6,117.6
10,856,-0.87,117.5,117.5
10,857,-0.87,117.5,117.5
10,858,-0.87,117.5,117.5
10,859,-0.87,117.4,117.4
10,860,-0.87,117.4,117.4
10,861,-0.87,117.4,117.4
10,862,-0.87,117.3,117.3
10,863,-0.87,117.3,117.3
10,864,-0.88,117.3,117.3
10,865,-0.87,117.2,117.2
10,866,-0.88,117.2,117.2
10,867,-0.87,117.2,117.2
10,868,-0.88,117.1,117.1
10,869,-0.88,117.1,117.1
10,870,-0.88,117.1,117.1
10,871,-0.88,117.0,117.0
10,872,-0.88,117.0,117.0
10,873,-0.88,117.0,117.0
10,874,-0.88,117.0,117.0
10,875,-0.88,116.9,116.9
10,876,-0.88,116.9,116.9
10,877,-0.88,116.9,116.9
10,878,-0.88,116.8,116.8
10,879,-0.88,116.8,116.8
10,880,-0.88,116.8,116.8
10,881,-0.88,116.7,116.7
10,882,-0.88,116.7,116.7
10,883,-0.88,116.7,116.7
10,884,-0.88,116.6,116.6
10,885,-0.88,116.6,116.6
10,886,-0.88,116.6,116.6
10,887,-0.88,116.5,116.5
10,888,-0.88,116.5,116.5
10,889,-0.88,116.5,116.5
10,890,-0.88,116.4,116.4
10,891,-0.88,116.4,116.4
10,892,-0.88,116.4,116.4
10,893,-0.88,116.3,116.3
10,894,-0.88,116.3,116.3
10,895,-0.88,116.3,116.3
10,896,-0.88,116.2,116.2
10,897,-0.88,116.2,116.2
10,898,-0.88,116.2,116.2
10,899,-0.88,116.1,116.1
10,900,-0.88,116.1,116.1
10,901,-0.88,116.1,116.1
10,902,-0.88,116.0,116.0
10,903,-0.88,116.0,116.0
10,904,-0.88,116.0,116.0
10,905,-0.88,115.9,115.9
10,906,-0.88,115.9,115.9
10,907,-0.88,115.9,115.9
10,908,-0.88,115.8,115.8
10,909,-0.88,115.8,115.8
10,910,-0.88,115.8,115.8
11,911,-0.64,115.7,115.7
11,912,-0.58,115.7,115.7
11,913,-0.51,115.8,115.8
11,914,-0.43,115.8,115.8
11,915,-0.36,115.9,115.9
11,916,-0.30,115.9,115.9
11,917,-0.25,116.0,116.0
11,918,-0.21,116.0,116.0
11,919,-0.17,116.1,116.1
11,920,-0.15,116.1,116.1
11,921,-0.13,116.1,116.1
11,922,-0.11,116.2,116.2
11,923,-0.10,116.2,116.2
11,924,-0.10,116.2,116.2
11,925,-0.09,116.1,116.1
11,926,-0.08,116.1,116.1
12,927,-0.03,116.1,116.1
Sterilization Complete
Error nr: 0
Error description: 
Sterilisator,stop time: 27-03-17 09:02:37
