Sterilisator,counter: 00043
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 08:12:01
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
10,838,-0.91,119.9,119.9
10,839,-0.91,119.9,119.9
10,840,-0.91,119.8,119.8
10,841,-0.91,119.8,119.8
10,842,-0.92,119.8,119.8
10,843,-0.92,119.7,119.7
10,844,-0.92,119.7,119.7
10,845,-0.92,119.6,119.6
10,846,-0.91,119.6,119.6
10,847,-0.92,119.6,119.6
10,848,-0.91,119.5,119.5
10,849,-0.92,119.5,119.5
10,850,-0.92,119.5,119.5
10,851,-0.92,119.4,119.4
10,852,-0.92,119.4,119.4
11,853,-0.74,119.4,119.4
11,854,-0.64,119.4,119.4
11,855,-0.53,119.5,119.5
11,856,-0.45,119.6,119.6
11,857,-0.36,119.8,119.8
11,858,-0.29,119.9,119.9
11,859,-0.24,120.0,120.0
11,860,-0.20,120.1,120.1
11,861,-0.16,120.2,120.2
11,862,-0.14,120.3,120.3
11,863,-0.12,120.3,120.3
11,864,-0.10,120.4,120.4
11,865,-0.09,120.4,120.4
11,866,-0.09,120.4,120.4
11,867,-0.09,120.3,120.3
12,868,-0.04,120.3,120.3
0.92,11zation Complete
Error nr: 0
Error description: 
Sterilisator,stop time: 17-01-17 08:26:31
