Sterilisator,counter: 00062
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 14:19:38
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
8,253,2.11,135.4,134.9
8,254,2.11,135.4,134.9
8,255,2.10,135.4,134.8
8,256,2.10,135.4,134.8
8,257,2.13,135.4,135.1
8,258,2.12,135.4,134.9
8,259,2.11,135.4,134.9
8,260,2.11,135.4,134.8
8,261,2.10,135.4,134.8
8,262,2.13,135.4,135.1
8,263,2.12,135.4,135.0
8,264,2.11,135.4,134.9
8,265,2.11,135.4,134.9
8,266,2.10,135.4,134.8
8,267,2.10,135.4,134.8
8,268,2.13,135.4,135.1
8,269,2.12,135.4,135.0
8,270,2.11,135.4,134.9
8,271,2.11,135.4,134.9
8,272,2.10,135.4,134.8
8,273,2.11,135.4,134.9
8,274,2.10,135.4,134.8
8,275,2.12,135.4,134.9
8,276,2.11,135.4,134.9
8,277,2.11,135.4,134.8
8,278,2.11,135.4,134.9
8,279,2.11,135.4,134.9
8,280,2.11,135.4,134.9
8,281,2.10,135.4,134.8
8,282,2.12,135.4,135.0
8,283,2.12,135.4,135.0
8,284,2.11,135.4,134.9
8,285,2.10,135.4,134.8
8,286,2.10,135.4,134.8
8,287,2.10,135.4,134.8
8,288,2.13,135.4,135.1
8,289,2.12,135.4,135.0
8,290,2.12,135.4,135.0
8,291,2.11,135.4,134.9
8,292,2.11,135.4,134.9
8,293,2.10,135.4,134.8
8,294,2.10,135.4,134.8
8,295,2.13,135.4,135.1
8,296,2.12,135.4,135.0
8,297,2.12,135.4,134.9
8,298,2.11,135.4,134.9
8,299,2.11,135.4,134.8
8,300,2.12,135.4,135.0
8,301,2.12,135.4,135.0
8,302,2.11,135.4,134.9
8,303,2.11,135.4,134.8
8,304,2.10,135.4,134.8
8,305,2.10,135.4,134.7
8,306,2.12,135.4,135.0
8,307,2.11,135.4,134.9
8,308,2.11,135.4,134.8
8,309,2.11,135.4,134.8
8,310,2.10,135.4,134.8
8,311,2.13,135.4,135.1
8,312,2.12,135.4,135.0
8,313,2.12,135.4,135.0
8,314,2.11,135.4,134.9
8,315,2.11,135.4,134.9
8,316,2.10,135.4,134.8
8,317,2.13,135.4,135.1
8,318,2.12,135.4,135.0
8,319,2.12,135.4,135.0
8,320,2.11,135.4,134.9
8,321,2.11,135.4,134.9
8,322,2.11,135.4,134.9
8,323,2.11,135.4,134.9
8,324,2.12,135.4,135.0
8,325,2.11,135.4,134.9
8,326,2.11,135.4,134.8
8,327,2.11,135.4,134.8
8,328,2.10,135.4,134.8
8,329,2.13,135.4,135.1
8,330,2.12,135.4,135.0
8,331,2.11,135.4,134.9
8,332,2.11,135.4,134.9
8,333,2.10,135.4,134.8
8,334,2.10,135.4,134.8
8,335,2.13,135.4,135.1
8,336,2.12,135.4,135.0
8,337,2.12,135.4,135.0
8,338,2.11,135.4,134.9
8,339,2.10,135.4,134.8
8,340,2.13,135.4,135.1
8,341,2.12,135.4,135.0
8,342,2.12,135.4,134.9
8,343,2.11,135.4,134.9
8,344,2.10,135.4,134.8
8,345,2.10,135.4,134.8
8,346,2.11,135.4,134.9
8,347,2.11,135.4,134.8
8,348,2.10,135.3,134.8
8,349,2.13,135.3,135.1
8,350,2.12,135.3,134.9
8,351,2.11,135.3,134.9
8,352,2.11,135.4,134.9
8,353,2.11,135.3,134.9
8,354,2.11,135.3,134.9
8,355,2.10,135.3,134.8
8,356,2.10,135.3,134.8
8,357,2.12,135.3,135.0
8,358,2.12,135.4,134.9
8,359,2.11,135.4,134.9
8,360,2.11,135.4,134.8
8,361,2.10,135.3,134.8
8,362,2.13,135.3,135.1
8,363,2.12,135.3,135.0
8,364,2.11,135.4,134.9
8,365,2.11,135.4,134.9
8,366,2.10,135.4,134.8
8,367,2.11,135.4,134.9
8,368,2.12,135.4,135.0
8,369,2.11,135.4,134.9
8,370,2.11,135.4,134.8
8,371,2.10,135.3,134.8
8,372,2.10,135.3,134.8
8,373,2.11,135.3,134.9
8,374,2.11,135.3,134.9
8,375,2.10,135.3,134.8
8,376,2.10,135.3,134.8
8,377,2.12,135.3,135.0
8,378,2.12,135.4,134.9
8,379,2.11,135.4,134.9
8,380,2.11,135.4,134.9
8,381,2.10,135.4,134.8
8,382,2.12,135.3,135.0
8,383,2.11,135.3,134.9
8,384,2.11,135.3,134.9
8,385,2.10,135.3,134.8
8,386,2.12,135.3,135.0
8,387,2.11,135.3,134.9
8,388,2.11,135.3,134.9
8,389,2.11,135.4,134.8
8,390,2.10,135.3,134.8
8,391,2.12,135.3,135.0
8,392,2.11,135.3,134.9
8,393,2.11,135.3,134.9
8,394,2.10,135.3,134.8
8,395,2.12,135.3,135.0
8,396,2.11,135.3,134.9
8,397,2.10,135.3,134.8
8,398,2.10,135.3,134.8
8,399,2.12,135.3,135.0
8,400,2.11,135.3,134.9
8,401,2.11,135.3,134.9
8,402,2.11,135.3,134.8
8,403,2.10,135.3,134.8
8,404,2.10,135.3,134.8
8,405,2.10,135.3,134.8
8,406,2.12,135.3,135.0
8,407,2.11,135.3,134.9
8,408,2.11,135.3,134.9
8,409,2.10,135.3,134.8
8,410,2.10,135.3,134.8
8,411,2.13,135.3,135.1
8,412,2.12,135.3,135.0
8,413,2.12,135.3,134.9
8,414,2.11,135.3,134.9
8,415,2.10,135.3,134.8
8,416,2.10,135.3,134.7
8,417,2.12,135.3,135.0
8,418,2.12,135.3,134.9
8,419,2.11,135.3,134.9
8,420,2.11,135.3,134.8
8,421,2.10,135.3,134.8
8,422,2.13,135.3,135.1
8,423,2.12,135.3,135.0
8,424,2.11,135.3,134.9
8,425,2.11,135.4,134.9
8,426,2.11,135.4,134.8
8,427,2.10,135.3,134.8
8,428,2.12,135.3,135.0
8,429,2.12,135.4,135.0
8,430,2.11,135.4,134.9
8,431,2.11,135.4,134.9
8,432,2.10,135.4,134.8
8,433,2.11,135.3,134.9
8,434,2.11,135.3,134.9
8,435,2.11,135.3,134.8
8,436,2.10,135.3,134.8
8,437,2.11,135.3,134.9
8,438,2.11,135.3,134.9
8,439,2.11,135.3,134.8
8,440,2.11,135.3,134.9
8,441,2.11,135.3,134.8
8,442,2.10,135.3,134.8
8,443,2.10,135.3,134.8
8,444,2.13,135.3,135.1
8,445,2.12,135.3,135.0
9,446,1.95,135.3,135.3
9,447,1.82,135.2,135.2
9,448,1.69,134.8,134.8
9,449,1.58,134.2,134.2
9,450,1.48,133.5,133.5
9,451,1.38,132.7,132.7
9,452,1.27,131.9,131.9
9,453,1.17,131.1,131.1
9,454,1.07,130.1,130.1
9,455,0.99,129.2,129.2
9,456,0.89,128.3,128.3
9,457,0.80,127.3,127.3
9,458,0.73,126.3,126.3
9,459,0.66,125.4,125.4
9,460,0.60,124.3,124.3
9,461,0.54,123.4,123.4
9,462,0.47,122.3,122.3
9,463,0.43,121.4,121.4
9,464,0.39,120.5,120.5
9,465,0.35,119.5,119.5
9,466,0.32,118.7,118.7
9,467,0.28,117.8,117.8
9,468,0.26,116.8,116.8
9,469,0.24,116.1,116.1
9,470,0.22,115.4,115.4
9,471,0.19,114.8,114.8
9,472,0.19,114.1,114.1
